"","latitude","longitude","neighbourhood_group","room_type","price","minimum_nights"
"9942",40.68248,-73.92811,"Brooklyn","Entire home/apt",155,2
"9943",40.82206,-73.95234,"Manhattan","Entire home/apt",275,4
"9944",40.71242,-73.95009,"Brooklyn","Private room",80,2
"9945",40.77018,-73.95947,"Manhattan","Entire home/apt",205,2
"9946",40.78557,-73.97214,"Manhattan","Private room",150,1
"9947",40.67763,-74.00108,"Brooklyn","Entire home/apt",99,59
"9948",40.6884,-73.9305,"Brooklyn","Private room",59,1
"9949",40.71256,-73.95695,"Brooklyn","Private room",45,30
"9950",40.74376,-74.00387,"Manhattan","Entire home/apt",270,30
"9951",40.70036,-73.91723,"Brooklyn","Private room",80,1
"9952",40.7655,-73.92169,"Queens","Entire home/apt",150,3
"9953",40.65429,-73.94917,"Brooklyn","Private room",35,1
"9954",40.83436,-73.94735,"Manhattan","Entire home/apt",99,5
"9955",40.6799,-73.96416,"Brooklyn","Entire home/apt",150,7
"9956",40.74036,-74.00416,"Manhattan","Entire home/apt",190,3
"9957",40.67139,-73.94,"Brooklyn","Private room",50,3
"9958",40.82883,-73.94468,"Manhattan","Entire home/apt",79,15
"9959",40.68716,-73.9243,"Brooklyn","Entire home/apt",199,7
"9960",40.76508,-73.90935,"Queens","Entire home/apt",65,14
"9961",40.69589,-73.93232,"Brooklyn","Private room",65,1
"9962",40.67034,-73.95848,"Brooklyn","Private room",75,1
"9963",40.6089,-73.97866,"Brooklyn","Private room",43,2
"9964",40.81541,-73.94149,"Manhattan","Entire home/apt",130,5
"9965",40.72399,-73.98869,"Manhattan","Entire home/apt",180,2
"9966",40.66016,-73.99813,"Brooklyn","Private room",60,1
"9967",40.63574,-74.00329,"Brooklyn","Shared room",33,1
"9968",40.76205,-73.91379,"Queens","Private room",45,1
"9969",40.65933,-73.95931,"Brooklyn","Private room",65,1
"9970",40.5994,-73.95941,"Brooklyn","Private room",119,1
"9971",40.64153,-74.01562,"Brooklyn","Private room",50,1
"9972",40.73926,-73.92045,"Queens","Entire home/apt",150,3
"9973",40.62713,-73.95221,"Brooklyn","Private room",150,3
"9974",40.67293,-73.96678,"Brooklyn","Entire home/apt",99,7
"9975",40.69604,-73.82449,"Queens","Private room",50,1
"9976",40.73604,-73.95415,"Brooklyn","Entire home/apt",250,2
"9977",40.69463,-73.8261,"Queens","Private room",50,1
"9978",40.8403,-73.93833,"Manhattan","Private room",50,1
"9979",40.73107,-73.98213,"Manhattan","Private room",100,2
"9980",40.80188,-73.96696,"Manhattan","Private room",59,1
"9981",40.72338,-73.98239,"Manhattan","Private room",80,1
"9982",40.67309,-73.96354,"Brooklyn","Entire home/apt",95,3
"9983",40.68548,-73.94988,"Brooklyn","Entire home/apt",110,2
"9984",40.69025,-73.9303,"Brooklyn","Private room",60,5
"9985",40.67894,-74.0128,"Brooklyn","Private room",64,1
"9986",40.77679,-73.9212,"Queens","Entire home/apt",175,2
"9987",40.57215,-73.85822,"Queens","Entire home/apt",350,2
"9988",40.72014,-73.98498,"Manhattan","Private room",80,1
"9989",40.76377,-73.98786,"Manhattan","Entire home/apt",200,2
"9990",40.65758,-73.97801,"Brooklyn","Entire home/apt",128,3
"9991",40.68001,-73.94971,"Brooklyn","Entire home/apt",150,30
"9992",40.68022,-73.92795,"Brooklyn","Entire home/apt",100,3
"9993",40.79387,-73.97136,"Manhattan","Entire home/apt",300,5
"9994",40.82417,-73.90156,"Bronx","Private room",95,1
"9995",40.72644,-73.98403,"Manhattan","Entire home/apt",175,5
"9996",40.70442,-73.92484,"Brooklyn","Entire home/apt",220,5
"9997",40.68732,-73.99245,"Brooklyn","Entire home/apt",147,3
"9998",40.72811,-73.98453,"Manhattan","Private room",95,2
"9999",40.68282,-73.99774,"Brooklyn","Entire home/apt",160,5
"10000",40.68547,-73.78924,"Queens","Private room",99,3
"10001",40.70803,-74.01735,"Manhattan","Entire home/apt",200,1
"10002",40.66465,-73.95372,"Brooklyn","Entire home/apt",225,3
"10003",40.81229,-73.88887,"Bronx","Private room",40,30
"10004",40.80591,-73.95525,"Manhattan","Private room",75,14
"10005",40.70841,-73.9539,"Brooklyn","Private room",120,1
"10006",40.66542,-73.96062,"Brooklyn","Entire home/apt",110,1
"10007",40.77368,-73.98704,"Manhattan","Private room",60,3
"10008",40.64588,-73.94961,"Brooklyn","Private room",100,1
"10009",40.68443,-73.96737,"Brooklyn","Private room",77,2
"10010",40.791,-73.96809,"Manhattan","Entire home/apt",150,3
"10011",40.68589,-73.99102,"Brooklyn","Entire home/apt",160,3
"10012",40.71796,-73.99032,"Manhattan","Private room",58,10
"10013",40.75946,-73.99083,"Manhattan","Private room",70,1
"10014",40.69855,-73.97595,"Brooklyn","Entire home/apt",215,4
"10015",40.81236,-73.94142,"Manhattan","Entire home/apt",100,4
"10016",40.71608,-73.95967,"Brooklyn","Private room",60,3
"10017",40.68665,-73.9922,"Brooklyn","Entire home/apt",125,1
"10018",40.78506,-73.97723,"Manhattan","Private room",130,1
"10019",40.71119,-73.96471,"Brooklyn","Private room",99,3
"10020",40.72831,-73.949,"Brooklyn","Entire home/apt",175,3
"10021",40.69351,-73.94011,"Brooklyn","Entire home/apt",200,2
"10022",40.70939,-73.96758,"Brooklyn","Private room",85,1
"10023",40.68599,-73.9394,"Brooklyn","Entire home/apt",99,3
"10024",40.85076,-73.93049,"Manhattan","Private room",45,3
"10025",40.74751,-73.97676,"Manhattan","Entire home/apt",190,1
"10026",40.8508,-73.94004,"Manhattan","Entire home/apt",112,1
"10027",40.76102,-73.96124,"Manhattan","Private room",95,1
"10028",40.70005,-73.91882,"Brooklyn","Private room",65,1
"10029",40.68167,-73.99276,"Brooklyn","Entire home/apt",150,4
"10030",40.81882,-73.9468,"Manhattan","Entire home/apt",77,1
"10031",40.81406,-73.95282,"Manhattan","Private room",69,2
"10032",40.77484,-73.95726,"Manhattan","Private room",80,1
"10033",40.72448,-73.9895,"Manhattan","Entire home/apt",175,2
"10034",40.69551,-73.95075,"Brooklyn","Private room",60,5
"10035",40.82364,-73.95122,"Manhattan","Private room",59,1
"10036",40.75669,-73.96411,"Manhattan","Private room",90,1
"10037",40.72446,-73.94008,"Brooklyn","Entire home/apt",70,30
"10038",40.73351,-74.00454,"Manhattan","Entire home/apt",350,3
"10039",40.71382,-73.99769,"Manhattan","Private room",75,6
"10040",40.71912,-73.99776,"Manhattan","Private room",61,2
"10041",40.84805,-73.94209,"Manhattan","Shared room",42,1
"10042",40.72276,-73.99314,"Manhattan","Entire home/apt",350,60
"10043",40.58851,-73.9558,"Brooklyn","Private room",45,4
"10044",40.68405,-73.96681,"Brooklyn","Private room",75,3
"10045",40.73726,-73.88065,"Queens","Entire home/apt",150,2
"10046",40.66045,-73.89873,"Brooklyn","Entire home/apt",72,4
"10047",40.6735,-73.93856,"Brooklyn","Private room",59,1
"10048",40.79324,-73.94513,"Manhattan","Entire home/apt",90,2
"10049",40.6881,-73.99498,"Brooklyn","Entire home/apt",145,2
"10050",40.74633,-73.91293,"Queens","Private room",115,1
"10051",40.71331,-73.96347,"Brooklyn","Entire home/apt",225,1
"10052",40.67317,-73.95419,"Brooklyn","Private room",45,1
"10053",40.67982,-73.91347,"Brooklyn","Entire home/apt",35,3
"10054",40.85159,-73.94036,"Manhattan","Entire home/apt",150,1
"10055",40.68333,-73.99369,"Brooklyn","Entire home/apt",147,4
"10056",40.77148,-73.98226,"Manhattan","Private room",182,1
"10057",40.84687,-73.94004,"Manhattan","Private room",110,1
"10058",40.72092,-73.98849,"Manhattan","Private room",85,1
"10059",40.73999,-73.98122,"Manhattan","Private room",175,3
"10060",40.6867,-73.9621,"Brooklyn","Entire home/apt",250,1
"10061",40.80113,-73.96566,"Manhattan","Private room",50,1
"10062",40.74229,-73.95427,"Queens","Private room",70,1
"10063",40.68091,-73.94662,"Brooklyn","Private room",47,7
"10064",40.81469,-73.94887,"Manhattan","Private room",75,1
"10065",40.68792,-73.83752,"Queens","Entire home/apt",79,1
"10066",40.68927,-73.95277,"Brooklyn","Entire home/apt",115,1
"10067",40.75818,-73.92679,"Queens","Private room",35,2
"10068",40.76104,-73.9885,"Manhattan","Entire home/apt",300,3
"10069",40.69461,-73.93406,"Brooklyn","Private room",86,3
"10070",40.78502,-73.94763,"Manhattan","Entire home/apt",189,1
"10071",40.69451,-73.94419,"Brooklyn","Entire home/apt",70,1
"10072",40.68446,-73.95779,"Brooklyn","Private room",32,7
"10073",40.67793,-73.99531,"Brooklyn","Entire home/apt",150,1
"10074",40.72674,-73.94004,"Brooklyn","Entire home/apt",159,30
"10075",40.67517,-73.94421,"Brooklyn","Private room",50,1
"10076",40.75967,-73.98573,"Manhattan","Entire home/apt",135,30
"10077",40.7459,-73.97607,"Manhattan","Private room",170,1
"10078",40.76292,-73.99551,"Manhattan","Entire home/apt",140,5
"10079",40.79433,-73.97333,"Manhattan","Entire home/apt",175,1
"10080",40.73678,-73.92437,"Queens","Private room",55,7
"10081",40.71375,-73.94342,"Brooklyn","Private room",72,2
"10082",40.66983,-73.95332,"Brooklyn","Entire home/apt",198,4
"10083",40.68658,-73.9891,"Brooklyn","Entire home/apt",180,2
"10084",40.67757,-73.98195,"Brooklyn","Entire home/apt",200,4
"10085",40.68242,-73.95016,"Brooklyn","Private room",220,1
"10086",40.59029,-73.79032,"Queens","Entire home/apt",125,1
"10087",40.76444,-73.98592,"Manhattan","Entire home/apt",300,3
"10088",40.81387,-73.88797,"Bronx","Private room",37,30
"10089",40.8127,-73.95004,"Manhattan","Private room",60,1
"10090",40.65606,-73.95902,"Brooklyn","Private room",49,10
"10091",40.73331,-73.80811,"Queens","Private room",55,2
"10092",40.67202,-73.98531,"Brooklyn","Entire home/apt",145,5
"10093",40.86363,-73.93002,"Manhattan","Private room",48,1
"10094",40.67589,-73.9287,"Brooklyn","Private room",75,2
"10095",40.68229,-73.99369,"Brooklyn","Entire home/apt",200,1
"10096",40.80739,-73.94196,"Manhattan","Entire home/apt",153,4
"10097",40.71278,-73.96292,"Brooklyn","Private room",69,1
"10098",40.7088,-73.93983,"Brooklyn","Private room",45,1
"10099",40.7334,-73.95639,"Brooklyn","Entire home/apt",104,5
"10100",40.80872,-73.94228,"Manhattan","Entire home/apt",150,1
"10101",40.78824,-73.94687,"Manhattan","Entire home/apt",195,1
"10102",40.8098,-73.94443,"Manhattan","Private room",90,2
"10103",40.73607,-73.87981,"Queens","Private room",60,1
"10104",40.68202,-73.96273,"Brooklyn","Entire home/apt",145,3
"10105",40.64346,-73.99814,"Brooklyn","Entire home/apt",120,2
"10106",40.7149,-73.95588,"Brooklyn","Entire home/apt",111,2
"10107",40.67621,-73.97238,"Brooklyn","Entire home/apt",140,5
"10108",40.82453,-73.93952,"Manhattan","Private room",60,2
"10109",40.70993,-73.987,"Manhattan","Shared room",35,14
"10110",40.82312,-73.94539,"Manhattan","Private room",93,1
"10111",40.69845,-73.93495,"Brooklyn","Private room",30,1
"10112",40.69704,-73.94761,"Brooklyn","Private room",60,5
"10113",40.68266,-73.91819,"Brooklyn","Entire home/apt",99,5
"10114",40.74212,-73.99828,"Manhattan","Private room",210,2
"10115",40.74313,-73.99844,"Manhattan","Entire home/apt",175,3
"10116",40.86274,-73.92842,"Manhattan","Private room",22,1
"10117",40.74336,-74.00278,"Manhattan","Entire home/apt",200,6
"10118",40.74494,-73.91513,"Queens","Entire home/apt",120,30
"10119",40.76352,-73.9777,"Manhattan","Entire home/apt",319,4
"10120",40.68647,-73.92494,"Brooklyn","Private room",45,4
"10121",40.6831,-73.94962,"Brooklyn","Entire home/apt",99,5
"10122",40.82651,-73.94871,"Manhattan","Entire home/apt",450,3
"10123",40.6857,-73.95595,"Brooklyn","Private room",89,5
"10124",40.66026,-73.93992,"Brooklyn","Private room",65,2
"10125",40.71264,-73.94622,"Brooklyn","Entire home/apt",185,3
"10126",40.78223,-73.80724,"Queens","Private room",35,7
"10127",40.80328,-73.96898,"Manhattan","Entire home/apt",238,30
"10128",40.68053,-73.90879,"Brooklyn","Private room",63,1
"10129",40.68504,-73.9696,"Brooklyn","Entire home/apt",150,7
"10130",40.73162,-74.00928,"Manhattan","Entire home/apt",180,1
"10131",40.75421,-73.86435,"Queens","Private room",75,1
"10132",40.74507,-73.90738,"Queens","Entire home/apt",500,1
"10133",40.84423,-73.83602,"Bronx","Private room",59,3
"10134",40.8061,-73.96641,"Manhattan","Private room",90,1
"10135",40.68193,-73.97807,"Brooklyn","Entire home/apt",150,5
"10136",40.58881,-73.81066,"Queens","Entire home/apt",70,1
"10137",40.75743,-73.92366,"Queens","Entire home/apt",289,2
"10138",40.74327,-73.99848,"Manhattan","Entire home/apt",245,3
"10139",40.69866,-73.92498,"Brooklyn","Private room",53,14
"10140",40.74148,-74.00048,"Manhattan","Entire home/apt",225,4
"10141",40.78339,-73.95239,"Manhattan","Private room",149,4
"10142",40.70689,-74.01451,"Manhattan","Entire home/apt",160,2
"10143",40.69113,-73.9478,"Brooklyn","Entire home/apt",70,2
"10144",40.69705,-73.97743,"Brooklyn","Entire home/apt",165,3
"10145",40.74056,-73.98389,"Manhattan","Private room",70,15
"10146",40.71607,-73.95352,"Brooklyn","Entire home/apt",150,3
"10147",40.69454,-73.94495,"Brooklyn","Private room",65,1
"10148",40.79063,-73.97864,"Manhattan","Entire home/apt",175,2
"10149",40.68528,-73.91573,"Brooklyn","Entire home/apt",175,4
"10150",40.75255,-73.93654,"Queens","Private room",90,4
"10151",40.70068,-73.91621,"Brooklyn","Private room",40,7
"10152",40.7829,-73.94694,"Manhattan","Entire home/apt",170,2
"10153",40.67195,-73.95535,"Brooklyn","Private room",70,3
"10154",40.70326,-73.91822,"Brooklyn","Private room",50,30
"10155",40.68542,-73.7926,"Queens","Private room",52,1
"10156",40.70249,-73.91904,"Brooklyn","Private room",47,30
"10157",40.70468,-73.91935,"Brooklyn","Private room",47,30
"10158",40.70387,-73.91665,"Brooklyn","Private room",47,30
"10159",40.71783,-73.98392,"Manhattan","Entire home/apt",175,4
"10160",40.70233,-73.9175,"Brooklyn","Private room",47,30
"10161",40.70619,-73.9191,"Brooklyn","Private room",47,30
"10162",40.70468,-73.91683,"Brooklyn","Private room",47,2
"10163",40.70153,-73.93064,"Brooklyn","Entire home/apt",200,3
"10164",40.81483,-73.9609,"Manhattan","Private room",30,1
"10165",40.67839,-73.95434,"Brooklyn","Private room",80,2
"10166",40.77357,-73.94729,"Manhattan","Entire home/apt",142,2
"10167",40.60788,-73.98161,"Brooklyn","Private room",69,7
"10168",40.88001,-73.8345,"Bronx","Private room",62,2
"10169",40.88211,-73.83625,"Bronx","Shared room",45,1
"10170",40.75194,-74.00468,"Manhattan","Entire home/apt",300,30
"10171",40.72235,-73.98769,"Manhattan","Private room",75,1
"10172",40.65474,-73.95448,"Brooklyn","Entire home/apt",80,3
"10173",40.79882,-73.96382,"Manhattan","Entire home/apt",200,1
"10174",40.63219,-73.95835,"Brooklyn","Entire home/apt",90,1
"10175",40.80877,-73.94456,"Manhattan","Entire home/apt",173,30
"10176",40.70694,-73.93246,"Brooklyn","Entire home/apt",100,14
"10177",40.6808,-73.93092,"Brooklyn","Entire home/apt",160,5
"10178",40.71003,-73.96097,"Brooklyn","Private room",116,2
"10179",40.65757,-73.95015,"Brooklyn","Private room",35,1
"10180",40.72077,-73.98551,"Manhattan","Entire home/apt",160,4
"10181",40.72822,-73.98639,"Manhattan","Entire home/apt",150,4
"10182",40.79996,-73.95485,"Manhattan","Entire home/apt",104,3
"10183",40.72935,-73.98465,"Manhattan","Entire home/apt",200,2
"10184",40.74462,-73.95521,"Queens","Entire home/apt",80,2
"10185",40.77059,-73.95686,"Manhattan","Entire home/apt",150,1
"10186",40.77849,-73.98527,"Manhattan","Entire home/apt",374,30
"10187",40.83261,-73.94328,"Manhattan","Private room",46,2
"10188",40.71158,-73.94653,"Brooklyn","Entire home/apt",94,1
"10189",40.76294,-73.99248,"Manhattan","Private room",92,2
"10190",40.67351,-73.89267,"Brooklyn","Entire home/apt",155,5
"10191",40.78101,-73.98533,"Manhattan","Private room",70,3
"10192",40.68671,-73.98541,"Brooklyn","Entire home/apt",75,1
"10193",40.71225,-73.96246,"Brooklyn","Entire home/apt",150,2
"10194",40.78086,-73.95029,"Manhattan","Entire home/apt",130,4
"10195",40.70497,-73.94194,"Brooklyn","Private room",75,1
"10196",40.74111,-73.97959,"Manhattan","Private room",70,7
"10197",40.68332,-73.96271,"Brooklyn","Entire home/apt",145,6
"10198",40.70994,-73.90201,"Queens","Entire home/apt",65,1
"10199",40.67231,-73.98069,"Brooklyn","Entire home/apt",195,7
"10200",40.76387,-73.98021,"Manhattan","Entire home/apt",420,1
"10201",40.72219,-74.0014,"Manhattan","Entire home/apt",500,7
"10202",40.77441,-73.95692,"Manhattan","Private room",100,1
"10203",40.68854,-73.97789,"Brooklyn","Entire home/apt",85,2
"10204",40.64569,-73.94776,"Brooklyn","Entire home/apt",100,30
"10205",40.68741,-73.92622,"Brooklyn","Private room",70,3
"10206",40.7305,-73.98416,"Manhattan","Entire home/apt",150,1
"10207",40.73415,-73.99814,"Manhattan","Entire home/apt",425,4
"10208",40.74221,-73.99822,"Manhattan","Entire home/apt",490,3
"10209",40.80689,-73.94784,"Manhattan","Private room",70,1
"10210",40.72971,-73.95834,"Brooklyn","Private room",135,7
"10211",40.80379,-73.96571,"Manhattan","Private room",80,1
"10212",40.66443,-73.94822,"Brooklyn","Entire home/apt",90,1
"10213",40.7414,-73.99815,"Manhattan","Entire home/apt",800,30
"10214",40.70866,-73.94122,"Brooklyn","Private room",70,4
"10215",40.76222,-73.99088,"Manhattan","Private room",100,3
"10216",40.80111,-73.96539,"Manhattan","Private room",75,1
"10217",40.83107,-73.9486,"Manhattan","Private room",88,3
"10218",40.72184,-73.9868,"Manhattan","Private room",100,3
"10219",40.76257,-73.91803,"Queens","Private room",50,3
"10220",40.70126,-73.918,"Brooklyn","Private room",63,2
"10221",40.74447,-73.92547,"Queens","Private room",50,1
"10222",40.70501,-74.01395,"Manhattan","Private room",90,5
"10223",40.68237,-73.95257,"Brooklyn","Entire home/apt",85,2
"10224",40.68096,-73.95902,"Brooklyn","Private room",69,1
"10225",40.69218,-73.96127,"Brooklyn","Private room",90,2
"10226",40.6891,-73.93926,"Brooklyn","Entire home/apt",75,2
"10227",40.72966,-74.00234,"Manhattan","Entire home/apt",150,2
"10228",40.64493,-73.97801,"Brooklyn","Private room",38,5
"10229",40.70492,-73.93832,"Brooklyn","Private room",70,3
"10230",40.81411,-73.96073,"Manhattan","Entire home/apt",180,2
"10231",40.71621,-73.93984,"Brooklyn","Private room",65,12
"10232",40.66855,-73.92945,"Brooklyn","Private room",75,10
"10233",40.69695,-73.95951,"Brooklyn","Private room",60,1
"10234",40.73947,-73.98593,"Manhattan","Entire home/apt",221,3
"10235",40.70985,-73.96923,"Brooklyn","Entire home/apt",500,2
"10236",40.78718,-73.97521,"Manhattan","Entire home/apt",150,2
"10237",40.74926,-73.98201,"Manhattan","Entire home/apt",250,30
"10238",40.74645,-73.9853,"Manhattan","Entire home/apt",239,4
"10239",40.69588,-73.93944,"Brooklyn","Entire home/apt",105,30
"10240",40.71086,-73.96088,"Brooklyn","Private room",50,1
"10241",40.74005,-74.00466,"Manhattan","Private room",75,3
"10242",40.64362,-74.00046,"Brooklyn","Private room",55,1
"10243",40.68357,-73.98285,"Brooklyn","Entire home/apt",108,1
"10244",40.72113,-73.99465,"Manhattan","Private room",59,2
"10245",40.78128,-73.98184,"Manhattan","Entire home/apt",149,2
"10246",40.70955,-73.95678,"Brooklyn","Entire home/apt",150,1
"10247",40.67042,-73.95677,"Brooklyn","Entire home/apt",119,2
"10248",40.80755,-73.95104,"Manhattan","Entire home/apt",100,2
"10249",40.73363,-73.98545,"Manhattan","Private room",79,1
"10250",40.67689,-73.94884,"Brooklyn","Private room",85,3
"10251",40.67053,-73.95136,"Brooklyn","Private room",45,1
"10252",40.72147,-73.98733,"Manhattan","Entire home/apt",295,3
"10253",40.7246,-73.98953,"Manhattan","Entire home/apt",400,1
"10254",40.71631,-73.96353,"Brooklyn","Private room",60,2
"10255",40.69565,-73.9711,"Brooklyn","Private room",90,1
"10256",40.67986,-73.9945,"Brooklyn","Private room",60,2
"10257",40.73337,-73.98524,"Manhattan","Entire home/apt",200,30
"10258",40.81899,-73.94694,"Manhattan","Entire home/apt",80,2
"10259",40.71692,-73.96353,"Brooklyn","Private room",60,2
"10260",40.72555,-73.94846,"Brooklyn","Private room",50,3
"10261",40.63878,-74.10636,"Staten Island","Private room",69,3
"10262",40.68782,-73.98514,"Brooklyn","Entire home/apt",123,30
"10263",40.69457,-73.93889,"Brooklyn","Private room",36,1
"10264",40.75399,-73.96967,"Manhattan","Entire home/apt",135,1
"10265",40.72316,-73.97706,"Manhattan","Entire home/apt",400,2
"10266",40.7357,-73.98087,"Manhattan","Private room",87,3
